Date,SOXL
2025-10-03,38.22999954223633
2025-10-06,41.709999084472656
2025-10-07,38.83000183105469
2025-10-08,42.779998779296875
2025-10-09,42.2400016784668
2025-10-10,34.209999084472656
2025-10-13,39.13999938964844
2025-10-14,36.630001068115234
2025-10-15,39.97999954223633
2025-10-16,40.56999969482422
2025-10-17,40.290000915527344
2025-10-20,42.2400016784668
2025-10-21,41.5099983215332
2025-10-22,38.38999938964844
2025-10-23,41.16999816894531
2025-10-24,43.13999938964844
2025-10-27,46.84000015258789
2025-10-28,46.959999084472656
2025-10-29,49.380001068115234
2025-10-30,47.38999938964844
2025-10-31,47.779998779296875
2025-11-03,48.58000183105469
2025-11-04,42.79999923706055
2025-11-05,46.83000183105469
2025-11-06,43.0099983215332
2025-11-07,41.7400016784668
2025-11-10,44.959999084472656
2025-11-11,41.810001373291016
2025-11-12,43.709999084472656
2025-11-13,39.220001220703125
2025-11-14,38.86000061035156
2025-11-17,36.84000015258789
2025-11-18,34.349998474121094
2025-11-19,35.959999084472656
2025-11-20,30.809999465942383
2025-11-21,31.729999542236328
2025-11-24,35.86000061035156
2025-11-25,36.16999816894531
2025-11-26,39.189998626708984
2025-11-28,41.2599983215332
2025-12-01,41.310001373291016
2025-12-02,43.79999923706055
2025-12-03,46.58000183105469
2025-12-04,45.15999984741211
2025-12-05,46.5
2025-12-08,47.9900016784668
2025-12-09,47.790000915527344
2025-12-10,49.650001525878906
2025-12-11,48.790000915527344
2025-12-12,41.709999084472656
2025-12-15,41.18000030517578
2025-12-16,40.4900016784668
2025-12-17,36.0099983215332
2025-12-18,38.58000183105469
2025-12-19,41.720001220703125
2025-12-22,43.2599983215332
2025-12-23,43.70000076293945
2025-12-24,44.209999084472656
2025-12-26,44.209999084472656
2025-12-29,43.81999969482422
2025-12-30,43.66999816894531
2025-12-31,42.029998779296875
2026-01-02,47.2400016784668
2026-01-05,49.220001220703125
2026-01-06,54.0099983215332
2026-01-07,52.290000915527344
2026-01-08,49.650001525878906
2026-01-09,53.95000076293945
2026-01-12,54.650001525878906
2026-01-13,56.06999969482422
2026-01-14,55.380001068115234
2026-01-15,58.08000183105469
2026-01-16,60.75
2026-01-20,57.939998626708984
2026-01-21,63.47999954223633
2026-01-22,63.720001220703125
2026-01-23,61.599998474121094
2026-01-26,60.70000076293945
2026-01-27,64.95999908447266
2026-01-28,70.08999633789062
2026-01-29,70.47000122070312
2026-01-30,61.790000915527344
2026-02-02,65.19999694824219
2026-02-03,61.20000076293945
2026-02-04,53.189998626708984
2026-02-05,53.25
2026-02-06,61.75
2026-02-09,64.02999877929688
2026-02-10,63.34000015258789
2026-02-11,68.05000305175781
2026-02-12,63.099998474121094
2026-02-13,64.58999633789062
2026-02-17,64.3499984741211
2026-02-18,66.29000091552734
2026-02-19,65.2300033569336
2026-02-20,67.11000061035156
2026-02-23,65.86000061035156
2026-02-24,68.52999877929688
2026-02-25,71.86000061035156
2026-02-26,65.33999633789062
2026-02-27,62.77000045776367
2026-03-02,62.7599983215332
2026-03-03,53.41999816894531
2026-03-04,56.619998931884766
2026-03-05,54.79999923706055
2026-03-06,47.88999938964844
2026-03-09,53.31999969482422
2026-03-10,54.59000015258789
2026-03-11,56.09000015258789
2026-03-12,50.279998779296875
2026-03-13,50.720001220703125
2026-03-16,53.689998626708984
2026-03-17,54.95000076293945
2026-03-18,54.02000045776367
2026-03-19,54.849998474121094
2026-03-20,51.13999938964844
2026-03-23,53.029998779296875
2026-03-24,54.959999084472656
2026-03-25,57.040000915527344
2026-03-26,48.970001220703125
2026-03-27,46.61000061035156
2026-03-30,40.619998931884766
2026-03-31,47.90999984741211
2026-04-01,52.2599983215332
2026-04-02,52.75
2026-04-06,54.810001373291016
