종가날짜,종가,현재 평단가,다음 매매 종류,가격,수량,현재 보유개수,어제 매수개수(양/음),현사이클 시작 $,잔금 $,플래그
2025-03-05,21.96,27.82,SELL 2,27.96,66,152,(+0 -64),15742.58,11784.3,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-03-06,19.24,24.03,BUY 1,19.14,61,274,(+122 -0),15742.58,9423.75,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-03-06,19.24,24.03,BUY 2,18.75,62,274,(+122 -0),15742.58,9423.75,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-03-06,19.24,24.03,SELL 1,19.35,122,274,(+122 -0),15742.58,9423.75,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-03-06,19.24,24.03,SELL 2,24.15,86,274,(+122 -0),15742.58,9423.75,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-03-06,19.24,24.03,SELL 3,24.15,66,274,(+122 -0),15742.58,9423.75,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-03-07,20.89,27.82,BUY 1,20.79,56,152,(+0 -122),15742.58,11952.98,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-03-07,20.89,27.82,BUY 2,20.37,57,152,(+0 -122),15742.58,11952.98,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-03-07,20.89,27.82,SELL 1,21.02,86,152,(+0 -122),15742.58,11952.98,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-03-07,20.89,27.82,SELL 2,27.96,66,152,(+0 -122),15742.58,11952.98,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-03-11,17.34,23.08,BUY 1,17.26,68,284,(+132 -0),15742.58,9620.5,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-03-11,17.34,23.08,BUY 2,16.91,69,284,(+132 -0),15742.58,9620.5,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-03-11,17.34,23.08,SELL 1,17.45,132,284,(+132 -0),15742.58,9620.5,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-03-11,17.34,23.08,SELL 2,23.2,86,284,(+132 -0),15742.58,9620.5,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-03-11,17.34,23.08,SELL 3,23.2,66,284,(+132 -0),15742.58,9620.5,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-03-12,18.38,27.82,BUY 1,18.29,64,152,(+0 -132),15742.58,12035.03,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-03-12,18.38,27.82,BUY 2,17.92,65,152,(+0 -132),15742.58,12035.03,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-03-12,18.38,27.82,SELL 1,18.49,86,152,(+0 -132),15742.58,12035.03,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-03-12,18.38,27.82,SELL 2,27.96,66,152,(+0 -132),15742.58,12035.03,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-03-13,18.11,24.79,BUY 1,18.02,65,220,(+68 -0),15742.58,10806.84,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-03-13,18.11,24.79,BUY 2,17.66,66,220,(+68 -0),15742.58,10806.84,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-03-13,18.11,24.79,SELL 1,18.22,68,220,(+68 -0),15742.58,10806.84,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-03-13,18.11,24.79,SELL 2,24.91,86,220,(+68 -0),15742.58,10806.84,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-03-13,18.11,24.79,SELL 3,24.91,66,220,(+68 -0),15742.58,10806.84,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-03-14,19.77,27.82,BUY 1,19.68,59,152,(+0 -68),15742.58,12143.05,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-03-14,19.77,27.82,BUY 2,19.28,61,152,(+0 -68),15742.58,12143.05,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-03-14,19.77,27.82,SELL 1,19.89,86,152,(+0 -68),15742.58,12143.05,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-03-14,19.77,27.82,SELL 2,27.96,66,152,(+0 -68),15742.58,12143.05,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-03-17,20.76,28.76,BUY 1,20.65,57,66,(+0 -86),15742.58,13937.77,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-03-17,20.76,28.76,BUY 2,20.24,58,66,(+0 -86),15742.58,13937.77,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-03-17,20.76,28.76,SELL 1,20.88,66,66,(+0 -86),15742.58,13937.77,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-03-18,19.92,23.08,BUY 1,19.82,59,184,(+118 -0),15742.58,11584.0,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-03-18,19.92,23.08,BUY 2,19.42,60,184,(+118 -0),15742.58,11584.0,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-03-18,19.92,23.08,SELL 1,20.03,118,184,(+118 -0),15742.58,11584.0,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-03-18,19.92,23.08,SELL 2,23.19,66,184,(+118 -0),15742.58,11584.0,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-03-19,20.4,28.76,BUY 1,20.3,58,66,(+0 -118),15742.58,14003.85,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-03-19,20.4,28.76,BUY 2,19.89,59,66,(+0 -118),15742.58,14003.85,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-03-19,20.4,28.76,SELL 1,20.52,66,66,(+0 -118),15742.58,14003.85,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-03-20,19.9,24.14,BUY 1,19.81,59,138,(+72 -0),15742.58,12566.65,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-03-20,19.9,24.14,BUY 2,19.41,60,138,(+72 -0),15742.58,12566.65,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-03-20,19.9,24.14,SELL 1,20.02,72,138,(+72 -0),15742.58,12566.65,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-03-20,19.9,24.14,SELL 2,24.26,66,138,(+72 -0),15742.58,12566.65,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-03-21,19.25,21.83,BUY 1,19.15,61,260,(+122 -0),15742.58,10216.13,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-03-21,19.25,21.83,BUY 2,18.77,62,260,(+122 -0),15742.58,10216.13,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-03-21,19.25,21.83,SELL 1,19.37,122,260,(+122 -0),15742.58,10216.13,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-03-21,19.25,21.83,SELL 2,21.94,72,260,(+122 -0),15742.58,10216.13,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-03-21,19.25,21.83,SELL 3,21.94,66,260,(+122 -0),15742.58,10216.13,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-03-24,20.96,24.14,BUY 1,20.86,56,138,(+0 -122),15742.58,12781.23,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-03-24,20.96,24.14,BUY 2,20.44,57,138,(+0 -122),15742.58,12781.23,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-03-24,20.96,24.14,SELL 1,21.09,72,138,(+0 -122),15742.58,12781.23,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-03-24,20.96,24.14,SELL 2,24.26,66,138,(+0 -122),15742.58,12781.23,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-03-25,20.56,23.12,BUY 1,20.45,57,193,(+55 -0),15742.58,11647.11,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-03-25,20.56,23.12,BUY 2,20.04,58,193,(+55 -0),15742.58,11647.11,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-03-25,20.56,23.12,SELL 1,20.68,55,193,(+55 -0),15742.58,11647.11,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-03-25,20.56,23.12,SELL 2,23.24,72,193,(+55 -0),15742.58,11647.11,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-03-25,20.56,23.12,SELL 3,23.24,66,193,(+55 -0),15742.58,11647.11,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-03-26,18.79,21.39,BUY 1,18.7,63,319,(+126 -0),15742.58,9281.25,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-03-26,18.79,21.39,BUY 2,18.32,64,319,(+126 -0),15742.58,9281.25,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-03-26,18.79,21.39,SELL 1,18.9,126,319,(+126 -0),15742.58,9281.25,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-03-26,18.79,21.39,SELL 2,21.5,55,319,(+126 -0),15742.58,9281.25,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-03-26,18.79,21.39,SELL 3,21.5,72,319,(+126 -0),15742.58,9281.25,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-03-27,17.71,20.35,BUY 1,17.62,67,451,(+132 -0),15742.58,6920.07,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-03-27,17.71,20.35,BUY 2,17.27,68,451,(+132 -0),15742.58,6920.07,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-03-27,17.71,20.35,SELL 1,17.82,132,451,(+132 -0),15742.58,6920.07,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-03-27,17.71,20.35,SELL 2,20.45,126,451,(+132 -0),15742.58,6920.07,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-03-27,17.71,20.35,SELL 3,20.45,55,451,(+132 -0),15742.58,6920.07,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-03-28,16.02,19.26,BUY 1,15.94,74,599,(+148 -0),15742.58,4555.09,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-03-28,16.02,19.26,BUY 2,15.62,75,599,(+148 -0),15742.58,4555.09,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-03-28,16.02,19.26,SELL 1,16.12,148,599,(+148 -0),15742.58,4555.09,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-03-28,16.02,19.26,SELL 2,19.36,132,599,(+148 -0),15742.58,4555.09,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-03-28,16.02,19.26,SELL 3,19.36,126,599,(+148 -0),15742.58,4555.09,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-03-31,15.86,18.89,BUY 1,15.78,74,671,(+72 -0),15742.58,3416.26,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-03-31,15.86,18.89,BUY 2,15.46,76,671,(+72 -0),15742.58,3416.26,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-03-31,15.86,18.89,SELL 1,15.96,72,671,(+72 -0),15742.58,3416.26,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-03-31,15.86,18.89,SELL 2,18.98,148,671,(+72 -0),15742.58,3416.26,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-03-31,15.86,18.89,SELL 3,18.98,132,671,(+72 -0),15742.58,3416.26,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-04-01,15.95,18.66,BUY 1,15.87,74,720,(+49 -0),15742.58,2651.38,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-04-01,15.95,18.66,BUY 2,15.55,75,720,(+49 -0),15742.58,2651.38,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-04-01,15.95,18.66,SELL 1,16.05,49,720,(+49 -0),15742.58,2651.38,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-04-01,15.95,18.66,SELL 2,18.75,72,720,(+49 -0),15742.58,2651.38,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-04-01,15.95,18.66,SELL 3,18.75,148,720,(+49 -0),15742.58,2651.38,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-04-02,16.28,18.89,BUY 1,16.2,72,671,(+0 -49),15742.58,3446.43,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-04-02,16.28,18.89,BUY 2,15.87,74,671,(+0 -49),15742.58,3446.43,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-04-02,16.28,18.89,SELL 1,16.38,72,671,(+0 -49),15742.58,3446.43,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-04-02,16.28,18.89,SELL 2,18.98,148,671,(+0 -49),15742.58,3446.43,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-04-02,16.28,18.89,SELL 3,18.98,132,671,(+0 -49),15742.58,3446.43,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-04-03,11.4,18.89,BUY 1,11.35,104,671,(+204 -204),15742.58,3414.49,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-04-03,11.4,18.89,BUY 2,11.12,106,671,(+204 -204),15742.58,3414.49,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-04-03,11.4,18.89,SELL 1,11.47,72,671,(+204 -204),15742.58,3414.49,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-04-03,11.4,18.89,SELL 2,18.98,148,671,(+204 -204),15742.58,3414.49,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-04-03,11.4,18.89,SELL 3,18.98,132,671,(+204 -204),15742.58,3414.49,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-04-04,8.72,18.89,BUY 1,8.68,136,671,(+262 -262),15742.58,3341.4,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-04-04,8.72,18.89,BUY 2,8.51,138,671,(+262 -262),15742.58,3341.4,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-04-04,8.72,18.89,SELL 1,8.78,72,671,(+262 -262),15742.58,3341.4,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-04-04,8.72,18.89,SELL 2,18.98,148,671,(+262 -262),15742.58,3341.4,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-04-04,8.72,18.89,SELL 3,18.98,132,671,(+262 -262),15742.58,3341.4,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-04-07,9.33,19.26,BUY 1,9.28,127,599,(+0 -72),15742.58,4004.58,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-04-07,9.33,19.26,BUY 2,9.1,129,599,(+0 -72),15742.58,4004.58,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-04-07,9.33,19.26,SELL 1,9.39,148,599,(+0 -72),15742.58,4004.58,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-04-07,9.33,19.26,SELL 2,19.36,132,599,(+0 -72),15742.58,4004.58,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-04-07,9.33,19.26,SELL 3,19.36,126,599,(+0 -72),15742.58,4004.58,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-04-08,8.26,15.55,BUY 1,8.21,143,893,(+294 -0),15742.58,1648.15,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-04-08,8.26,15.55,BUY 2,8.05,146,893,(+294 -0),15742.58,1648.15,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-04-08,8.26,15.55,SELL 1,8.3,294,893,(+294 -0),15742.58,1648.15,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-04-08,8.26,15.55,SELL 2,15.63,148,893,(+294 -0),15742.58,1648.15,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-04-08,8.26,15.55,SELL 3,15.63,132,893,(+294 -0),15742.58,1648.15,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-04-09,12.84,19.26,BUY 1,12.78,92,599,(+0 -294),15742.58,5398.14,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-04-09,12.84,19.26,BUY 2,12.52,94,599,(+0 -294),15742.58,5398.14,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-04-09,12.84,19.26,SELL 1,12.92,148,599,(+0 -294),15742.58,5398.14,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-04-09,12.84,19.26,SELL 2,19.36,132,599,(+0 -294),15742.58,5398.14,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-04-09,12.84,19.26,SELL 3,19.36,126,599,(+0 -294),15742.58,5398.14,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-04-10,9.64,16.33,BUY 1,9.59,123,851,(+252 -0),15742.58,3037.08,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-04-10,9.64,16.33,BUY 2,9.39,125,851,(+252 -0),15742.58,3037.08,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-04-10,9.64,16.33,SELL 1,9.69,252,851,(+252 -0),15742.58,3037.08,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-04-10,9.64,16.33,SELL 2,16.41,148,851,(+252 -0),15742.58,3037.08,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-04-10,9.64,16.33,SELL 3,16.41,132,851,(+252 -0),15742.58,3037.08,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-04-11,10.26,19.26,BUY 1,10.2,115,599,(+0 -252),15742.58,5614.5,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-04-11,10.26,19.26,BUY 2,10.0,118,599,(+0 -252),15742.58,5614.5,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-04-11,10.26,19.26,SELL 1,10.32,148,599,(+0 -252),15742.58,5614.5,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-04-11,10.26,19.26,SELL 2,19.36,132,599,(+0 -252),15742.58,5614.5,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-04-11,10.26,19.26,SELL 3,19.36,126,599,(+0 -252),15742.58,5614.5,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-04-14,10.45,20.35,BUY 1,10.4,113,451,(+0 -148),15742.58,7174.19,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-04-14,10.45,20.35,BUY 2,10.19,115,451,(+0 -148),15742.58,7174.19,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-04-14,10.45,20.35,SELL 1,10.51,132,451,(+0 -148),15742.58,7174.19,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-04-14,10.45,20.35,SELL 2,20.45,126,451,(+0 -148),15742.58,7174.19,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-04-14,10.45,20.35,SELL 3,20.45,55,451,(+0 -148),15742.58,7174.19,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-04-15,10.57,21.39,BUY 1,10.52,112,319,(+0 -132),15742.58,8563.72,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-04-15,10.57,21.39,BUY 2,10.31,114,319,(+0 -132),15742.58,8563.72,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-04-15,10.57,21.39,SELL 1,10.63,126,319,(+0 -132),15742.58,8563.72,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-04-15,10.57,21.39,SELL 2,21.5,55,319,(+0 -132),15742.58,8563.72,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-04-15,10.57,21.39,SELL 3,21.5,72,319,(+0 -132),15742.58,8563.72,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-04-16,9.35,15.85,BUY 1,9.3,126,579,(+260 -0),15742.58,6204.33,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-04-16,9.35,15.85,BUY 2,9.11,129,579,(+260 -0),15742.58,6204.33,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-04-16,9.35,15.85,SELL 1,9.4,260,579,(+260 -0),15742.58,6204.33,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-04-16,9.35,15.85,SELL 2,15.93,126,579,(+260 -0),15742.58,6204.33,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-04-16,9.35,15.85,SELL 3,15.93,55,579,(+260 -0),15742.58,6204.33,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-04-17,9.19,14.55,BUY 1,9.14,129,719,(+140 -0),15742.58,4918.17,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-04-17,9.19,14.55,BUY 2,8.96,131,719,(+140 -0),15742.58,4918.17,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-04-17,9.19,14.55,SELL 1,9.25,140,719,(+140 -0),15742.58,4918.17,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-04-17,9.19,14.55,SELL 2,14.62,260,719,(+140 -0),15742.58,4918.17,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-04-17,9.19,14.55,SELL 3,14.62,126,719,(+140 -0),15742.58,4918.17,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-04-21,8.7,12.9,BUY 1,8.66,136,993,(+274 -0),15742.58,2566.54,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-04-21,8.7,12.9,BUY 2,8.48,139,993,(+274 -0),15742.58,2566.54,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-04-21,8.7,12.9,SELL 1,8.75,274,993,(+274 -0),15742.58,2566.54,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-04-21,8.7,12.9,SELL 2,12.96,140,993,(+274 -0),15742.58,2566.54,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-04-21,8.7,12.9,SELL 3,12.96,260,993,(+274 -0),15742.58,2566.54,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-04-22,9.19,14.55,BUY 1,9.14,129,719,(+0 -274),15742.58,5046.63,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-04-22,9.19,14.55,BUY 2,8.96,131,719,(+0 -274),15742.58,5046.63,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-04-22,9.19,14.55,SELL 1,9.25,140,719,(+0 -274),15742.58,5046.63,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-04-22,9.19,14.55,SELL 2,14.62,260,719,(+0 -274),15742.58,5046.63,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-04-22,9.19,14.55,SELL 3,14.62,126,719,(+0 -274),15742.58,5046.63,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-04-23,10.24,15.85,BUY 1,10.19,115,579,(+0 -140),15742.58,6476.08,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-04-23,10.24,15.85,BUY 2,9.99,118,579,(+0 -140),15742.58,6476.08,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-04-23,10.24,15.85,SELL 1,10.31,260,579,(+0 -140),15742.58,6476.08,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-04-23,10.24,15.85,SELL 2,15.93,126,579,(+0 -140),15742.58,6476.08,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-04-23,10.24,15.85,SELL 3,15.93,55,579,(+0 -140),15742.58,6476.08,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-04-24,12.03,21.39,BUY 1,11.97,98,319,(+0 -260),15742.58,9576.1,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-04-24,12.03,21.39,BUY 2,11.73,100,319,(+0 -260),15742.58,9576.1,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-04-24,12.03,21.39,SELL 1,12.1,126,319,(+0 -260),15742.58,9576.1,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-04-24,12.03,21.39,SELL 2,21.5,55,319,(+0 -260),15742.58,9576.1,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-04-24,12.03,21.39,SELL 3,21.5,72,319,(+0 -260),15742.58,9576.1,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-04-25,12.33,23.12,BUY 1,12.27,96,193,(+0 -126),15742.58,11115.88,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-04-25,12.33,23.12,BUY 2,12.02,98,193,(+0 -126),15742.58,11115.88,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-04-25,12.33,23.12,SELL 1,12.4,55,193,(+0 -126),15742.58,11115.88,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-04-25,12.33,23.12,SELL 2,23.24,72,193,(+0 -126),15742.58,11115.88,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-04-25,12.33,23.12,SELL 3,23.24,66,193,(+0 -126),15742.58,11115.88,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-04-28,12.26,19.68,BUY 1,12.19,96,282,(+89 -0),15742.58,10025.98,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-04-28,12.26,19.68,BUY 2,11.95,98,282,(+89 -0),15742.58,10025.98,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-04-28,12.26,19.68,SELL 1,12.33,89,282,(+89 -0),15742.58,10025.98,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-04-28,12.26,19.68,SELL 2,19.78,55,282,(+89 -0),15742.58,10025.98,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-04-28,12.26,19.68,SELL 3,19.78,72,282,(+89 -0),15742.58,10025.98,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-04-29,11.86,17.35,BUY 1,11.8,100,404,(+122 -0),15742.58,8564.34,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-04-29,11.86,17.35,BUY 2,11.56,102,404,(+122 -0),15742.58,8564.34,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-04-29,11.86,17.35,SELL 1,11.93,122,404,(+122 -0),15742.58,8564.34,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-04-29,11.86,17.35,SELL 2,17.43,89,404,(+122 -0),15742.58,8564.34,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-04-29,11.86,17.35,SELL 3,17.43,55,404,(+122 -0),15742.58,8564.34,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-04-30,12.11,17.35,BUY 1,12.05,97,404,(+5 -5),15742.58,8565.73,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-04-30,12.11,17.35,BUY 2,11.81,99,404,(+5 -5),15742.58,8565.73,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-04-30,12.11,17.35,SELL 1,12.18,122,404,(+5 -5),15742.58,8565.73,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-04-30,12.11,17.35,SELL 2,17.43,89,404,(+5 -5),15742.58,8565.73,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-04-30,12.11,17.35,SELL 3,17.43,55,404,(+5 -5),15742.58,8565.73,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-05-01,12.06,18.86,BUY 1,12.0,98,316,(+0 -88),15742.58,9649.56,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-05-01,12.06,18.86,BUY 2,11.76,100,316,(+0 -88),15742.58,9649.56,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-05-01,12.06,18.86,SELL 1,12.13,34,316,(+0 -88),15742.58,9649.56,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
2025-05-01,12.06,18.86,SELL 2,18.95,89,316,(+0 -88),15742.58,9649.56,횡보장 (VWAP 양방향 슬라이싱 ⚖️)
